qid,query,query_stance,topic,age_group,gender,activity,activity_type,stance,geolocation,geo_temperature,normalized_smm
8,9/11 conspiracy shane,1,911,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.290909091
8,9/11 conspiracy shane,1,911,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.327272727
8,9/11 conspiracy shane,1,911,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.309090909
8,9/11 conspiracy shane,1,911,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.327272727
9,conspiracy theories,1,911,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.509090909
9,conspiracy theories,1,911,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.472727273
9,conspiracy theories,1,911,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.472727273
10,conspiracy theories 9/11,1,911,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.309090909
10,conspiracy theories 9/11,1,911,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.309090909
11,Chemtrail,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,-0.618181818
11,Chemtrail,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,-0.618181818
11,Chemtrail,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,-0.618181818
11,Chemtrail,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,-0.618181818
11,Chemtrail,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,-0.654545455
11,Chemtrail,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,-0.618181818
12,chemtrail pilot speaks out,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,-0.690909091
12,chemtrail pilot speaks out,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,-0.690909091
12,chemtrail pilot speaks out,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,-0.690909091
12,chemtrail pilot speaks out,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,-0.690909091
12,chemtrail pilot speaks out,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,-0.690909091
12,chemtrail pilot speaks out,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,-0.690909091
13,chemtrail documentary,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,-0.2
13,chemtrail documentary,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,-0.2
13,chemtrail documentary,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,-0.218181818
13,chemtrail documentary,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,-0.218181818
13,chemtrail documentary,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,-0.218181818
13,chemtrail documentary,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,-0.236363636
14,chemtrail plane up close,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,-0.345454545
14,chemtrail plane up close,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,-0.345454545
14,chemtrail plane up close,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,-0.345454545
14,chemtrail plane up close,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,-0.272727273
14,chemtrail plane up close,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,-0.345454545
14,chemtrail plane up close,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,-0.345454545
15,chemtrail pilot,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,-0.654545455
15,chemtrail pilot,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,-0.363636364
15,chemtrail pilot,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,-0.363636364
15,chemtrail pilot,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,-0.363636364
15,chemtrail pilot,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,-0.654545455
15,chemtrail pilot,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,-0.4
16,Chemtrail 2018,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,-0.4
16,Chemtrail 2018,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,-0.4
16,Chemtrail 2018,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,-0.4
16,Chemtrail 2018,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,-0.545454545
16,Chemtrail 2018,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,-0.4
16,Chemtrail 2018,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,-0.4
17,chemtrail whistleblower,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,0.181818182
17,chemtrail whistleblower,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,0.218181818
17,chemtrail whistleblower,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,0.181818182
17,chemtrail whistleblower,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,0.181818182
17,chemtrail whistleblower,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,0.181818182
17,chemtrail whistleblower,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,0.181818182
18,Chemtrail flu,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,0.636363636
18,Chemtrail flu,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,0.636363636
18,Chemtrail flu,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,0.636363636
18,Chemtrail flu,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,0.636363636
18,Chemtrail flu,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,0.672727273
18,Chemtrail flu,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,0.636363636
19,Chemtrails,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,-0.672727273
19,Chemtrails,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,-0.672727273
19,Chemtrails,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,-0.672727273
19,Chemtrails,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,-0.672727273
19,Chemtrails,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,-0.672727273
19,Chemtrails,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,-0.672727273
20,chemtrails exposed,1,chemtrails,2,Female,Watch,Geolocation,debunking,New Jersey,cold,-0.181818182
20,chemtrails exposed,1,chemtrails,2,Female,Watch,Geolocation,promoting,New Jersey,cold,-0.181818182
20,chemtrails exposed,1,chemtrails,2,Female,Watch,Geolocation,debunking,Montana,hot,-0.181818182
20,chemtrails exposed,1,chemtrails,2,Female,Watch,Geolocation,neutral,Montana,hot,-0.145454545
20,chemtrails exposed,1,chemtrails,2,Female,Watch,Geolocation,neutral,New Jersey,cold,-0.181818182
20,chemtrails exposed,1,chemtrails,2,Female,Watch,Geolocation,promoting,Montana,hot,-0.181818182
11,Chemtrail,1,chemtrails,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.618181818
11,Chemtrail,1,chemtrails,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.618181818
12,chemtrail pilot speaks out,1,chemtrails,1,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.618181818
12,chemtrail pilot speaks out,1,chemtrails,4,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,3,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,1,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,2,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,1,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,3,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,1,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,3,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,3,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,2,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,2,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,2,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,3,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,4,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,1,Male,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,2,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,4,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
12,chemtrail pilot speaks out,1,chemtrails,1,Male,Watch,Demographics,promoting,us-east1-b (South Carolina),,-0.581818182
13,chemtrail documentary,1,chemtrails,4,Female,Watch,Demographics,debunking,us-east1-b (South Carolina),,0.4
13,chemtrail documentary,1,chemtrails,4,Female,Watch,Demographics,promoting,us-east1-b (South Carolina),,0.4
13,chemtrail documentary,1,chemtrails,4,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,0.4
13,chemtrail documentary,1,chemtrails,2,Male,Watch,Demographics,debunking,us-east1-b (South Carolina),,0.4
13,chemtrail documentary,1,chemtrails,3,Female,Watch,Demographics,neutral,us-east1-b (South Carolina),,0.418181818
